"ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2","Shape_Length","Shape_Area"
105,"IND","India","24","Mizoram","347","Champhai","District","District",NA,NA,3.06357277901049,0.303735783592857
105,"IND","India","24","Mizoram","348","Kolasib","District","District",NA,"Aizawal",2.13074973426152,0.119875305950701
105,"IND","India","24","Mizoram","349","Lawngtlai","District","District",NA,NA,2.89891251720388,0.174833954813939
105,"IND","India","24","Mizoram","350","Lunglei","District","District",NA,NA,3.89660470010266,0.398337456790656
105,"IND","India","24","Mizoram","351","Mamit","District","District",NA,NA,3.60434392760356,0.269918250778571
105,"IND","India","24","Mizoram","352","Saiha","District","District",NA,"Chhimtuipui",2.75272261762675,0.173355683225961
105,"IND","India","24","Mizoram","353","Serchhip","District","District",NA,NA,2.47499147435111,0.119901508842301
105,"IND","India","25","Nagaland","354","Dimapur","District","District",NA,NA,1.7091680042895,0.0780054702481697
105,"IND","India","25","Nagaland","355","Kohima","District","District",NA,NA,3.73964277743463,0.269091545538691
105,"IND","India","25","Nagaland","356","Mokokchung","District","District",NA,"Mokochung",2.33848171686313,0.145346144083303
105,"IND","India","25","Nagaland","357","Mon","District","District",NA,NA,2.55716990939285,0.196618453635885
105,"IND","India","25","Nagaland","358","Phek","District","District",NA,"Pheka",2.50646288306567,0.171743537808656
105,"IND","India","25","Nagaland","359","Tuensang","District","District",NA,"Tuenasang",3.97524370516476,0.347880255823848
105,"IND","India","25","Nagaland","360","Wokha","District","District",NA,NA,2.19580871008011,0.146865983020687
105,"IND","India","25","Nagaland","361","Zunheboto","District","District",NA,"Zanheboto|Zonheboto",2.26204448640117,0.141885959172205
105,"IND","India","26","Orissa","362","Angul","District","District",NA,NA,5.28166925824486,0.553670262197569
105,"IND","India","26","Orissa","363","Baleshwar","District","District",NA,"Balasore, Baleswar",4.81661693708939,0.322932690593017
105,"IND","India","26","Orissa","364","Baragarh","District","District",NA,NA,5.16993316659269,0.505084049495052
105,"IND","India","26","Orissa","365","Bhadrak","District","District",NA,NA,2.98487180587782,0.213058459623441
105,"IND","India","26","Orissa","366","Bolangir","District","District",NA,"Balangir",4.93560425302768,0.569845229940255
105,"IND","India","26","Orissa","367","Boudh","District","District",NA,NA,3.71591638253249,0.270746154703357
105,"IND","India","26","Orissa","368","Cuttack","District","District",NA,NA,5.57047649361462,0.341425588987491
105,"IND","India","26","Orissa","369","Deogarh","District","District",NA,"Debagarh",3.34423744448499,0.245212144036506
105,"IND","India","26","Orissa","370","Dhenkanal","District","District",NA,NA,3.64516690316061,0.388839756466028
105,"IND","India","26","Orissa","371","Gajapati","District","District",NA,NA,4.00381089483038,0.349378734215875
105,"IND","India","26","Orissa","372","Ganjam","District","District",NA,NA,6.54107649504242,0.721729433731504
105,"IND","India","26","Orissa","373","Jagatsinghpur","District","District",NA,NA,3.70283090859655,0.144437914859736
105,"IND","India","26","Orissa","374","Jajpur","District","District",NA,NA,3.78004675723647,0.251999814085132
105,"IND","India","26","Orissa","375","Jharsuguda","District","District",NA,NA,3.16177695883307,0.185181877772278
105,"IND","India","26","Orissa","376","Kalahandi","District","District",NA,NA,5.52027955277612,0.68270024580123
105,"IND","India","26","Orissa","377","Kandhamal","District","District",NA,"Phulabani",5.65033083475675,0.696718015758959
105,"IND","India","26","Orissa","378","Kendrapara","District","District",NA,NA,5.26558529692168,0.215035991575856
105,"IND","India","26","Orissa","379","Keonjhar","District","District",NA,"Kendujhar",5.77228820150129,0.725655981754207
105,"IND","India","26","Orissa","380","Khordha","District","District",NA,NA,5.52912891981787,0.238050302701582
105,"IND","India","26","Orissa","381","Koraput","District","District",NA,NA,7.09889978962667,0.735570423770678
105,"IND","India","26","Orissa","382","Malkangiri","District","District",NA,NA,4.43883988915723,0.498169168502509
105,"IND","India","26","Orissa","383","Mayurbhanj","District","District",NA,NA,6.76441265873652,0.913339409504259
105,"IND","India","26","Orissa","384","Nabarangpur","District","District",NA,NA,4.64313069272055,0.457032785474454
105,"IND","India","26","Orissa","385","Nayagarh","District","District",NA,NA,3.83614304016885,0.337027395653426
105,"IND","India","26","Orissa","386","Nuapada","District","District",NA,NA,3.67473732616716,0.335101903496236
105,"IND","India","26","Orissa","387","Puri","District","District",NA,NA,5.05021179860034,0.302063127084706
105,"IND","India","26","Orissa","388","Rayagada","District","District",NA,NA,6.66442044343096,0.634703897623716
105,"IND","India","26","Orissa","389","Sambalpur","District","District",NA,NA,5.48018025279285,0.587618144636545
105,"IND","India","26","Orissa","390","Sonepur","District","District",NA,"Balangir",3.03356461427543,0.205063778965277
105,"IND","India","26","Orissa","391","Sundargarh","District","District",NA,"Sundagarh|Bonai",7.17851001624912,0.852211152108787
105,"IND","India","27","Puducherry","392","Karaikal","District","District",NA,"Karaikkal|Karikal",1.02643663026529,0.0158891354221898
105,"IND","India","27","Puducherry","393","Mahe","District","District",NA,NA,0.956665666848123,0.0106573333032419
105,"IND","India","27","Puducherry","394","Puducherry","District","District",NA,"Pondicherry|Puduchcheri|Pondich̩ry",1.58046570987958,0.0162045955039447
105,"IND","India","27","Puducherry","395","Yanam","District","District",NA,"Yanaon",0.506720654097774,0.00267350386275443
105,"IND","India","28","Punjab","396","Amritsar","District","District",NA,NA,4.0846780355557,0.470865166811575
105,"IND","India","28","Punjab","397","Bathinda","District","District",NA,"Bhatinda",3.88955495876992,0.314977517264204
105,"IND","India","28","Punjab","398","Faridkot","District","District",NA,"Fridkot",2.16689900020899,0.136182393885972
105,"IND","India","28","Punjab","399","Fatehgarh Sahib","District","District",NA,NA,2.64620692840651,0.110392135495188
105,"IND","India","28","Punjab","400","Firozpur","District","District",NA,"Ferojpur, Firozepur, Ferozepore, Feruzpur",5.71972238222011,0.490809501126938
105,"IND","India","28","Punjab","401","Gurdaspur","District","District",NA,"Guardaspur",4.24703423348149,0.341469899278305
105,"IND","India","28","Punjab","402","Hoshiarpur","District","District",NA,NA,3.75743216665754,0.319428670612971
105,"IND","India","28","Punjab","403","Jalandhar","District","District",NA,"Jullundur",3.94249070137644,0.24635465055324
105,"IND","India","28","Punjab","404","Kapurthala","District","District",NA,NA,3.96325021927497,0.157151392384565
105,"IND","India","28","Punjab","405","Ludhiana","District","District",NA,NA,3.61037107316703,0.336473761977696
105,"IND","India","28","Punjab","406","Mansa","District","District",NA,NA,3.07174940476998,0.206164446222824
105,"IND","India","28","Punjab","407","Moga","District","District",NA,NA,2.51927160671673,0.216932762596121
105,"IND","India","28","Punjab","408","Muktsar","District","District",NA,NA,3.21835990169658,0.243697858189993
105,"IND","India","28","Punjab","409","Nawan Shehar","District","District",NA,NA,2.29564841136617,0.122539919524569
105,"IND","India","28","Punjab","410","Patiala","District","District",NA,NA,6.19063254937727,0.348136270476948
105,"IND","India","28","Punjab","411","Rupnagar","District","District",NA,"Ropar, Roop Nagar, Rupar",4.05082996224221,0.197666314474193
105,"IND","India","28","Punjab","412","Sangrur","District","District",NA,"Sangroor",4.98479573015769,0.476774307899166
105,"IND","India","29","Rajasthan","413","Ajmer","District","District",NA,NA,7.23557744088471,0.781203101301795
105,"IND","India","29","Rajasthan","414","Alwar","District","District",NA,NA,7.58341786398756,0.757897391224116
105,"IND","India","29","Rajasthan","415","Banswara","District","District",NA,NA,3.6426646348431,0.44582801326761
105,"IND","India","29","Rajasthan","416","Baran","District","District",NA,NA,5.70737516335111,0.610189932500359
105,"IND","India","29","Rajasthan","417","Barmer","District","District",NA,NA,9.75984943697517,2.5473608298781
105,"IND","India","29","Rajasthan","418","Bharatpur","District","District",NA,NA,6.17336177744304,0.460271824486005
105,"IND","India","29","Rajasthan","419","Bhilwara","District","District",NA,"Bhilavara",6.66892684721139,0.938017583968787
105,"IND","India","29","Rajasthan","420","Bikaner","District","District",NA,NA,9.98689135310426,2.47448996262389
105,"IND","India","29","Rajasthan","421","Bundi","District","District",NA,NA,4.11395357470125,0.50032545916475
105,"IND","India","29","Rajasthan","422","Chittaurgarh","District","District",NA,NA,11.0670273455573,0.945358273085724
105,"IND","India","29","Rajasthan","423","Churu","District","District",NA,NA,8.53339864817816,1.56838826489549
105,"IND","India","29","Rajasthan","424","Dausa","District","District",NA,NA,4.32198452727886,0.326037168444589
105,"IND","India","29","Rajasthan","425","Dhaulpur","District","District",NA,NA,3.59248052718129,0.274339566967678
105,"IND","India","29","Rajasthan","426","Dungarpur","District","District",NA,NA,3.32744192055761,0.334413563032295
105,"IND","India","29","Rajasthan","427","Ganganagar","District","District",NA,"Sri Ganganagar",6.57709804344665,1.08435650421595
105,"IND","India","29","Rajasthan","428","Hanumangarh","District","District",NA,NA,7.15652516136018,0.8261048072236
105,"IND","India","29","Rajasthan","429","Jaipur","District","District",NA,"Jeipur",7.26866691485294,1.02229842021186
105,"IND","India","29","Rajasthan","430","Jaisalmer","District","District",NA,NA,11.6462917263381,3.50948703104949
105,"IND","India","29","Rajasthan","431","Jalor","District","District",NA,NA,6.7206062690445,0.957933282894344
105,"IND","India","29","Rajasthan","432","Jhalawar","District","District",NA,NA,6.73001141190845,0.555819002052889
105,"IND","India","29","Rajasthan","433","Jhunjhunun","District","District",NA,"Jhunjhunu",4.51724084184715,0.542941690437177
105,"IND","India","29","Rajasthan","434","Jodhpur","District","District",NA,NA,9.48417202808731,2.06889257903097
105,"IND","India","29","Rajasthan","435","Karauli","District","District",NA,NA,4.56802481453311,0.469274545488588
105,"IND","India","29","Rajasthan","436","Kota","District","District",NA,"Kotah",6.10746194107494,0.492613205962703
105,"IND","India","29","Rajasthan","437","Nagaur","District","District",NA,NA,8.57233876211297,1.60552370514046
105,"IND","India","29","Rajasthan","438","Pali","District","District",NA,NA,7.9085048073006,1.10837866138176
105,"IND","India","29","Rajasthan","439","Rajsamand","District","District",NA,NA,5.25709746116938,0.41127268533455
105,"IND","India","29","Rajasthan","440","Sawai Madhopur","District","District",NA,NA,4.75592123870425,0.421744306047925
105,"IND","India","29","Rajasthan","441","Sikar","District","District",NA,NA,6.38131253528595,0.702409187448188
105,"IND","India","29","Rajasthan","442","Sirohi","District","District",NA,NA,4.02175143186929,0.458356390248834
105,"IND","India","29","Rajasthan","443","Tonk","District","District",NA,NA,6.00082104774226,0.653469536991953
105,"IND","India","29","Rajasthan","444","Udaipur","District","District",NA,NA,7.87134958248681,1.13140984651543
105,"IND","India","3","Arunachal Pradesh","16","Changlang","District","District",NA,NA,5.31060560316218,0.451087103545423
105,"IND","India","3","Arunachal Pradesh","17","East Kameng","District","District",NA,NA,4.1911934457587,0.373004248438522
105,"IND","India","3","Arunachal Pradesh","18","East Siang","District","District",NA,NA,3.73356984018636,0.332174649680368
105,"IND","India","3","Arunachal Pradesh","19","Kurung Kumey","District","District",NA,NA,3.80970950388014,0.525102274390514
105,"IND","India","3","Arunachal Pradesh","20","Lohit","District","District",NA,"Lohit Frontier Division",5.21307300396972,0.952580964636585
105,"IND","India","3","Arunachal Pradesh","21","Lower Dibang Valley","District","District",NA,NA,3.83181581807564,0.512162812381606
105,"IND","India","3","Arunachal Pradesh","22","Lower Subansiri","District","District",NA,NA,3.05799239143981,0.346506080662951
105,"IND","India","3","Arunachal Pradesh","23","Papum Pare","District","District",NA,NA,3.82438416413985,0.321976107821684
105,"IND","India","3","Arunachal Pradesh","24","Tawang","District","District",NA,NA,2.38683396790881,0.199295997830647
105,"IND","India","3","Arunachal Pradesh","25","Tirap","District","District",NA,"Tirap Frontier Tract",2.39288505932517,0.19250044513319
105,"IND","India","3","Arunachal Pradesh","26","Upper Dibang Valley","District","District",NA,NA,4.98624167886127,0.695480886810394
105,"IND","India","3","Arunachal Pradesh","27","Upper Siang","District","District",NA,NA,4.64514559333084,0.648627329850571
105,"IND","India","3","Arunachal Pradesh","28","Upper Subansiri","District","District",NA,NA,4.61012192738517,0.589784993870127
105,"IND","India","3","Arunachal Pradesh","29","West Kameng","District","District",NA,NA,5.13667134738285,0.671571129372747
105,"IND","India","3","Arunachal Pradesh","30","West Siang","District","District",NA,NA,5.45236732362624,0.717445777379899
105,"IND","India","30","Sikkim","445","East","District","District",NA,NA,1.3835059050908,0.0860129103166351
105,"IND","India","30","Sikkim","446","North Sikkim","District","District",NA,"North District",2.98846347391373,0.388217536827152
105,"IND","India","30","Sikkim","447","South Sikkim","District","District",NA,"South District",1.5162643484522,0.066701234442014
105,"IND","India","30","Sikkim","448","West Sikkim","District","District",NA,"West District",1.68821229073104,0.106093852577031
105,"IND","India","31","Tamil Nadu","449","Ariyalur","District","District",NA,NA,2.24029909005413,0.16142922790459
105,"IND","India","31","Tamil Nadu","450","Chennai","District","District",NA,"Madras",0.768724639014,0.0162482577434233
105,"IND","India","31","Tamil Nadu","451","Coimbatore","District","District",NA,NA,5.59314006945213,0.612298588730493
105,"IND","India","31","Tamil Nadu","452","Cuddalore","District","District",NA,NA,4.16902163031936,0.316170794551
105,"IND","India","31","Tamil Nadu","453","Dharmapuri","District","District",NA,"Dharampuri",5.99082666422754,0.801691461896562
105,"IND","India","31","Tamil Nadu","454","Dindigul","District","District",NA,"Anna",5.26897022835258,0.500039834249049
105,"IND","India","31","Tamil Nadu","455","Erode","District","District",NA,"Periyar",7.07471732997687,0.677012324773453
105,"IND","India","31","Tamil Nadu","456","Kancheepuram","District","District",NA,NA,4.97568458127835,0.387449603094866
105,"IND","India","31","Tamil Nadu","457","Kanniyakumari","District","District",NA,NA,2.20455950741632,0.130584145877945
105,"IND","India","31","Tamil Nadu","458","Karur","District","District",NA,NA,3.92636242244913,0.238860508768977
105,"IND","India","31","Tamil Nadu","459","Madurai","District","District",NA,"Madura, Mathurai",4.39035452708186,0.304005386195042
105,"IND","India","31","Tamil Nadu","460","Nagapattinam","District","District",NA,NA,5.15885693399314,0.198801033850009
105,"IND","India","31","Tamil Nadu","461","Namakkal","District","District",NA,NA,3.49489487189927,0.281601786035027
105,"IND","India","31","Tamil Nadu","462","Nilgiris","District","District",NA,"Nilgiri",2.81492003651302,0.210944058289878
105,"IND","India","31","Tamil Nadu","463","Perambalur","District","District",NA,NA,2.51442062715613,0.145065826764044
105,"IND","India","31","Tamil Nadu","464","Pudukkottai","District","District",NA,"Pudukottai",5.51486277883904,0.387152590541511
105,"IND","India","31","Tamil Nadu","465","Ramanathapuram","District","District",NA,"Ramananthapuram, Rameswaram, Ramnad",7.4749719943204,0.350777045543496
105,"IND","India","31","Tamil Nadu","466","Salem","District","District",NA,NA,5.78292025981302,0.431988873027881
105,"IND","India","31","Tamil Nadu","467","Sivaganga","District","District",NA,"Pasumpon Muthuramalinga",5.6359646814103,0.335222929636101
105,"IND","India","31","Tamil Nadu","468","Thanjavur","District","District",NA,"Tanjore",5.49832578467064,0.28021849499785
105,"IND","India","31","Tamil Nadu","469","Theni","District","District",NA,NA,2.88847356226975,0.234535549527207
105,"IND","India","31","Tamil Nadu","470","Thiruvallur","District","District",NA,NA,5.61215089511079,0.269719678351997
105,"IND","India","31","Tamil Nadu","471","Thiruvarur","District","District",NA,NA,5.01532235614042,0.207838730864765
105,"IND","India","31","Tamil Nadu","472","Thoothukudi","District","District",NA,"Chidambaranar",5.68601336219745,0.387368165222146
105,"IND","India","31","Tamil Nadu","473","Tiruchchirappalli","District","District",NA,NA,6.67181123703674,0.372450817951151
105,"IND","India","31","Tamil Nadu","474","Tirunelveli Kattabo","District","District",NA,NA,5.54898023459196,0.55641420933899
105,"IND","India","31","Tamil Nadu","475","Tiruvannamalai","District","District",NA,NA,5.95693236684264,0.514078440784935
105,"IND","India","31","Tamil Nadu","476","Vellore","District","District",NA,"North Arcot",6.27451890720556,0.505168597850558
105,"IND","India","31","Tamil Nadu","477","Villupuram","District","District",NA,NA,6.78108051014841,0.605355097322931
105,"IND","India","31","Tamil Nadu","478","Virudhunagar","District","District",NA,"Kamarajar",4.51460620297941,0.353163125488225
105,"IND","India","32","Telangana","479","Adilabad","District","District",NA,NA,8.10353882956298,1.37864819639071
105,"IND","India","32","Telangana","480","Hyderabad","District","District",NA,NA,0.596126544950945,0.0151365824131089
105,"IND","India","32","Telangana","481","Karimnagar","District","District",NA,NA,7.09402780399326,1.0183745958493
105,"IND","India","32","Telangana","482","Khammam","District","District",NA,"Khammamamet",9.69615859156112,1.37049407177986
105,"IND","India","32","Telangana","483","Mahbubnagar","District","District",NA,"Mehbubnagar;Mahaboobnagar",9.18295239993047,1.55506466133012
105,"IND","India","32","Telangana","484","Medak","District","District",NA,"Sangapeddi",6.83263965893172,0.831896068579268
105,"IND","India","32","Telangana","485","Nalgonda","District","District",NA,NA,6.40444291287276,1.19636975591128
105,"IND","India","32","Telangana","486","Nizamabad","District","District",NA,NA,4.68557254750976,0.676637207667247
105,"IND","India","32","Telangana","487","Rangareddi","District","District",NA,"Rangareddy",7.81804083237633,0.641479664249317
105,"IND","India","32","Telangana","488","Warangal","District","District",NA,NA,7.57582511429483,1.09247479835176
105,"IND","India","33","Tripura","489","Dhalai","District","District",NA,NA,2.65395673644413,0.195561304601119
105,"IND","India","33","Tripura","490","North Tripura","District","District",NA,NA,2.96147435784319,0.182549971388671
105,"IND","India","33","Tripura","491","South Tripura","District","District",NA,NA,3.56374642652485,0.282305296736021
105,"IND","India","33","Tripura","492","West Tripura","District","District",NA,NA,3.73183959799451,0.264901577473199
105,"IND","India","34","Uttar Pradesh","493","Agra","District","District",NA,NA,6.3593133587382,0.320663833510513
105,"IND","India","34","Uttar Pradesh","494","Aligarh","District","District",NA,NA,4.19678064887216,0.354362556638053
105,"IND","India","34","Uttar Pradesh","495","Allahabad","District","District",NA,NA,5.16921855080526,0.461475627002074
105,"IND","India","34","Uttar Pradesh","496","Ambedkar Nagar","District","District",NA,NA,3.34861272071227,0.21033855347196
105,"IND","India","34","Uttar Pradesh","497","Auraiya","District","District",NA,NA,2.65691349805865,0.197488224745028
105,"IND","India","34","Uttar Pradesh","498","Azamgarh","District","District",NA,NA,4.59937127831937,0.35146951797647
105,"IND","India","34","Uttar Pradesh","499","Badaun","District","District",NA,NA,4.24501954944539,0.466102688093045
105,"IND","India","34","Uttar Pradesh","500","Baghpat","District","District",NA,NA,1.78194931077495,0.123446171230171
105,"IND","India","34","Uttar Pradesh","501","Bahraich","District","District",NA,NA,5.25376016597594,0.337473857238327
105,"IND","India","34","Uttar Pradesh","502","Ballia","District","District",NA,"Balia",3.85916872443089,0.27091532916529
105,"IND","India","34","Uttar Pradesh","503","Balrampur","District","District",NA,NA,3.95982736331759,0.307489071659809
105,"IND","India","34","Uttar Pradesh","504","Banda","District","District",NA,NA,5.29829151403739,0.405711342697015
105,"IND","India","34","Uttar Pradesh","505","Bara Banki","District","District",NA,NA,4.70803239429082,0.402728635090162
105,"IND","India","34","Uttar Pradesh","506","Bareilly","District","District",NA,"Bareilley",3.63152748284605,0.348533360178426
105,"IND","India","34","Uttar Pradesh","507","Basti","District","District",NA,NA,3.0948616011537,0.228506853512964
105,"IND","India","34","Uttar Pradesh","508","Bijnor","District","District",NA,"Bijnar|Bijnore",3.36666600840555,0.400989534573453
105,"IND","India","34","Uttar Pradesh","509","Bulandshahr","District","District",NA,"Bulandshahar, Buland Sahar",3.01894974913856,0.329429294790307
105,"IND","India","34","Uttar Pradesh","510","Chandauli","District","District",NA,NA,3.24695216321985,0.226992081632498
105,"IND","India","34","Uttar Pradesh","511","Chitrakoot","District","District",NA,NA,4.69813475791026,0.276246568231747
105,"IND","India","34","Uttar Pradesh","512","Deoria","District","District",NA,NA,3.46627851817929,0.231334450523726
105,"IND","India","34","Uttar Pradesh","513","Etah","District","District",NA,NA,4.71909488433377,0.409350177957103
105,"IND","India","34","Uttar Pradesh","514","Etawah","District","District",NA,NA,2.57718061505076,0.195387885978546
105,"IND","India","34","Uttar Pradesh","515","Faizabad","District","District",NA,"Fyzabad",2.80923081777618,0.190303131123059
105,"IND","India","34","Uttar Pradesh","516","Farrukhabad","District","District",NA,"Farrukahabad, Ferrukhabad",2.66208897630283,0.199388293745878
105,"IND","India","34","Uttar Pradesh","517","Fatehpur","District","District",NA,NA,3.98028596159044,0.376189056609335
105,"IND","India","34","Uttar Pradesh","518","Firozabad","District","District",NA,NA,4.21900117505634,0.259280122118065
105,"IND","India","34","Uttar Pradesh","519","Gautam Buddha Nagar","District","District",NA,NA,2.55321960273208,0.12762703798217
105,"IND","India","34","Uttar Pradesh","520","Ghaziabad","District","District",NA,NA,3.2947621997917,0.182482328149475
105,"IND","India","34","Uttar Pradesh","521","Ghazipur","District","District",NA,"Gajipur",3.57331420989769,0.304323202522961
105,"IND","India","34","Uttar Pradesh","522","Gonda","District","District",NA,NA,4.11429397873988,0.364718604010717
105,"IND","India","34","Uttar Pradesh","523","Gorakhpur","District","District",NA,"Goruckpur",3.85149764070909,0.277948653878457
105,"IND","India","34","Uttar Pradesh","524","Hamirpur","District","District",NA,NA,4.94261849737476,0.383484561338277
105,"IND","India","34","Uttar Pradesh","525","Hardoi","District","District",NA,NA,4.868354175776,0.548095649210126
105,"IND","India","34","Uttar Pradesh","526","Hathras","District","District",NA,NA,2.81574694213312,0.148133047106962
105,"IND","India","34","Uttar Pradesh","527","Jalaun","District","District",NA,NA,4.45770686301327,0.411775594482619
105,"IND","India","34","Uttar Pradesh","528","Jaunpur","District","District",NA,"Jaupur",4.57137606469048,0.363105840478965
105,"IND","India","34","Uttar Pradesh","529","Jhansi","District","District",NA,NA,8.51612364260476,0.454878680095154
105,"IND","India","34","Uttar Pradesh","530","Jyotiba Phule Nagar","District","District",NA,NA,3.09725382271245,0.232729822848351
105,"IND","India","34","Uttar Pradesh","531","Kannauj","District","District",NA,NA,2.57914525630154,0.188660867519501
105,"IND","India","34","Uttar Pradesh","532","Kanpur Dehat","District","District",NA,"Kanpur Rural",4.70392715640113,0.455447386055286
105,"IND","India","34","Uttar Pradesh","533","Kanpur","District","District",NA,"Kanpur Nagar",1.82587367342018,0.0957163410275816
105,"IND","India","34","Uttar Pradesh","534","Kaushambi","District","District",NA,NA,2.70322134484516,0.188857789427845
105,"IND","India","34","Uttar Pradesh","535","Kushinagar","District","District",NA,NA,4.05137921491165,0.262301640847017
105,"IND","India","34","Uttar Pradesh","536","Lakhimpur Kheri","District","District",NA,"Kheri",6.3492420989438,0.707359258296505
105,"IND","India","34","Uttar Pradesh","537","Lalitpur","District","District",NA,NA,3.84156477899781,0.450095747786667
105,"IND","India","34","Uttar Pradesh","538","Lucknow","District","District",NA,NA,3.17584726968698,0.23062894145553
105,"IND","India","34","Uttar Pradesh","539","Maharajganj","District","District",NA,NA,3.49052367459732,0.290293563870352
105,"IND","India","34","Uttar Pradesh","540","Mahoba","District","District",NA,NA,3.74425856073787,0.254333491677263
105,"IND","India","34","Uttar Pradesh","541","Mainpuri","District","District",NA,NA,2.93111843753092,0.250495264372168
105,"IND","India","34","Uttar Pradesh","542","Mathura","District","District",NA,"Muttra",3.18113231205598,0.308418067354081
105,"IND","India","34","Uttar Pradesh","543","Mau","District","District",NA,NA,2.75790909188325,0.186369045099113
105,"IND","India","34","Uttar Pradesh","544","Meerut","District","District",NA,NA,2.7063072243457,0.241317957865259
105,"IND","India","34","Uttar Pradesh","545","Mirzapur","District","District",NA,NA,5.12787521850862,0.403934811991325
105,"IND","India","34","Uttar Pradesh","546","Moradabad","District","District",NA,NA,3.79737627746892,0.311935395184298
105,"IND","India","34","Uttar Pradesh","547","Muzaffarnagar","District","District",NA,NA,3.55451186492392,0.376510804024285
105,"IND","India","34","Uttar Pradesh","548","Pilibhit","District","District",NA,NA,4.15456089060357,0.331153711056687
105,"IND","India","34","Uttar Pradesh","549","Pratapgarh","District","District",NA,"Bela cum Pratapgarh, Partabgarh, Partapgarh",4.60135490060749,0.334648847274378
105,"IND","India","34","Uttar Pradesh","550","Rae Bareli","District","District",NA,"Rai Bareli, Rai Bareilly",4.20352658699289,0.417381502542417
105,"IND","India","34","Uttar Pradesh","551","Rampur","District","District",NA,NA,3.16330628465544,0.237603611880313
105,"IND","India","34","Uttar Pradesh","552","Saharanpur","District","District",NA,NA,3.21502364393082,0.34767327436565
105,"IND","India","34","Uttar Pradesh","553","Sant Kabir Nagar","District","District",NA,NA,2.9917336185819,0.120383225163097
105,"IND","India","34","Uttar Pradesh","554","Sant Ravi Das Nagar","District","District",NA,NA,2.40742278329292,0.09049941346894
105,"IND","India","34","Uttar Pradesh","555","Shahjahanpur","District","District",NA,"Shahajahanpur",5.03347545207686,0.426697129689266
105,"IND","India","34","Uttar Pradesh","556","Shravasti","District","District",NA,NA,3.68291263045383,0.288345531211245
105,"IND","India","34","Uttar Pradesh","557","Siddharth Nagar","District","District",NA,"Sidharthnagar",3.91431022604014,0.316944189784423
105,"IND","India","34","Uttar Pradesh","558","Sitapur","District","District",NA,NA,4.83607464320808,0.528027463209589
105,"IND","India","34","Uttar Pradesh","559","Sonbhadra","District","District",NA,"Sonebhadra",4.82238715201877,0.604291152674688
105,"IND","India","34","Uttar Pradesh","560","Sultanpur","District","District",NA,NA,4.72485378232308,0.399361322139181
105,"IND","India","34","Uttar Pradesh","561","Unnao","District","District",NA,"Unnao Nagar, Unao",4.46422579198864,0.416752039418497
105,"IND","India","34","Uttar Pradesh","562","Varanasi","District","District",NA,"Benares",2.55348481195488,0.139148418536943
105,"IND","India","35","Uttaranchal","563","Almora","District","District",NA,NA,3.47410206749781,0.289156578583051
105,"IND","India","35","Uttaranchal","564","Bageshwar","District","District",NA,NA,3.00145960701337,0.213279894058352
105,"IND","India","35","Uttaranchal","565","Chamoli","District","District",NA,"Chamoli cum Gopeshwar",4.83693701918642,0.744996870300392
105,"IND","India","35","Uttaranchal","566","Champawat","District","District",NA,NA,2.20578979087845,0.156431446252094
105,"IND","India","35","Uttaranchal","567","Dehra Dun","District","District",NA,NA,4.06157184753564,0.288094127252407
105,"IND","India","35","Uttaranchal","568","Haridwar","District","District",NA,"Hardwar",2.56282596604265,0.222785552024994
105,"IND","India","35","Uttaranchal","569","Naini Tal","District","District",NA,NA,3.77493938548289,0.377428797692122
105,"IND","India","35","Uttaranchal","570","Pauri Garhwal","District","District",NA,"Garhwal",3.78586414220677,0.509569561225362
105,"IND","India","35","Uttaranchal","571","Pithoragarh","District","District",NA,NA,5.57534877288818,0.686008378230329
105,"IND","India","35","Uttaranchal","572","Rudra Prayag","District","District",NA,NA,1.83307757810545,0.114184807593115
105,"IND","India","35","Uttaranchal","573","Tehri Garhwal","District","District",NA,"Tehri|Narendranagar|Tehri Garwal",4.87789959121977,0.412159464751312
105,"IND","India","35","Uttaranchal","574","Udham Singh Nagar","District","District",NA,NA,4.91256317868865,0.265144850702221
105,"IND","India","35","Uttaranchal","575","Uttarkashi","District","District",NA,NA,6.49356707987759,0.759666495469005
105,"IND","India","36","West Bengal","576","Bankura","District","District",NA,NA,4.3552925140952,0.614051709635518
105,"IND","India","36","West Bengal","577","Barddhaman","District","District",NA,NA,6.48920483174081,0.622122674372837
105,"IND","India","36","West Bengal","578","Birbhum","District","District",NA,NA,5.4436831483347,0.404091463678909
105,"IND","India","36","West Bengal","579","Dakshin Dinajpur","District","District",NA,"Dinajpur(South)",3.00350650270077,0.187386119730952
105,"IND","India","36","West Bengal","580","Darjiling","District","District",NA,NA,3.96705875205096,0.285727078015023
105,"IND","India","36","West Bengal","581","East Midnapore","District","District",NA,"Purba Medinipur",4.3642743527839,0.348275120391901
105,"IND","India","36","West Bengal","582","Haora","District","District",NA,NA,2.37415013645323,0.12643177382414
105,"IND","India","36","West Bengal","583","Hugli","District","District",NA,NA,4.09024554353843,0.277390527815442
105,"IND","India","36","West Bengal","584","Jalpaiguri","District","District",NA,NA,5.38625469002598,0.561393177398745
105,"IND","India","36","West Bengal","585","Kochbihar","District","District",NA,NA,6.27132606570417,0.301111193526584
